sid,grp,cnd,fam,tid,tord,pc_grand,pc_first,pc_last,dpc,alltime,freetime,nblocks,avstreak,lrn,int,comp,time,prog,rule,lrn2,nlrn,nint,ncomp,ntime,nprog,nrule,nlrn2
295,S,i-,Squid,4_R,1,0.45774647887323944,0.4,0.3333333333333333,0.0,0.45806451612903226,0.508,3,42.333333333333336,4,6,8,9,6,1,1,-1.0714285714285712,0.9285714285714288,2.928571428571429,3.928571428571429,0.9285714285714288,-4.071428571428571,-4.071428571428571
296,S,i-,Bear,1_1D,2,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.04838709677419355,0.0,0,0.0,8,5,5,5,6,8,8,1.3928571428571432,-1.6071428571428568,-1.6071428571428568,-1.6071428571428568,-0.6071428571428568,1.3928571428571432,1.3928571428571432
296,S,i-,Green,2_I1D,1,0.6716417910447762,0.5333333333333333,0.6666666666666666,0.1333333333333333,0.432258064516129,0.476,1,119.0,6,5,8,8,9,8,6,-0.6071428571428568,-1.6071428571428568,1.3928571428571432,1.3928571428571432,2.3928571428571432,1.3928571428571432,-0.6071428571428568
296,S,i-,Squid,3_2D,4,0.6095890410958904,0.6,0.6,0.0,0.47096774193548385,0.524,1,131.0,8,5,8,8,8,7,6,1.3928571428571432,-1.6071428571428568,1.3928571428571432,1.3928571428571432,1.3928571428571432,0.39285714285714324,-0.6071428571428568
296,S,i-,Bunny,4_R,3,0.4,0.4,0.4,0.0,0.04838709677419355,0.0,0,0.0,7,5,5,5,6,6,6,0.39285714285714324,-1.6071428571428568,-1.6071428571428568,-1.6071428571428568,-0.6071428571428568,-0.6071428571428568,-0.6071428571428568
297,S,i+,Green,1_1D,1,0.6666666666666666,0.4,0.9333333333333333,0.5333333333333333,0.13548387096774195,0.108,2,13.5,9,10,2,1,10,10,1,3.2857142857142856,4.285714285714286,-3.7142857142857144,-4.714285714285714,4.285714285714286,4.285714285714286,-4.714285714285714
297,S,i+,Bunny,2_I1D,4,0.88,0.8,0.9333333333333333,0.1333333333333333,0.08064516129032258,0.04,1,10.0,3,10,1,3,10,10,1,-2.7142857142857144,4.285714285714286,-4.714285714285714,-2.7142857142857144,4.285714285714286,4.285714285714286,-4.714285714285714
297,S,i+,Squid,3_2D,3,0.5307692307692308,0.7333333333333333,0.4666666666666667,0.0,0.41935483870967744,0.46,5,23.0,6,5,9,7,6,4,8,0.2857142857142856,-0.7142857142857144,3.2857142857142856,1.2857142857142856,0.2857142857142856,-1.7142857142857144,2.2857142857142856
297,S,i+,Bear,4_R,2,0.4336283185840708,0.6,0.5333333333333333,0.0,0.36451612903225805,0.392,4,24.5,9,1,10,10,1,1,2,3.2857142857142856,-4.714285714285714,4.285714285714286,4.285714285714286,-4.714285714285714,-4.714285714285714,-3.7142857142857144
298,S,i-,Green,1_1D,1,0.7843137254901961,0.6666666666666666,0.8666666666666667,0.20000000000000007,0.16451612903225807,0.144,1,36.0,10,10,4,6,9,9,7,2.178571428571429,2.178571428571429,-3.821428571428571,-1.8214285714285712,1.1785714285714288,1.1785714285714288,-0.8214285714285712
298,S,i-,Bear,2_I1D,4,0.813953488372093,0.8,1.0,0.19999999999999996,0.13870967741935483,0.112,1,28.0,10,10,2,4,10,10,4,2.178571428571429,2.178571428571429,-5.821428571428571,-3.821428571428571,2.178571428571429,2.178571428571429,-3.821428571428571
298,S,i-,Squid,3_2D,3,0.6461538461538462,0.4666666666666667,0.6,0.1333333333333333,0.20967741935483872,0.2,2,25.0,10,10,7,9,7,8,7,2.178571428571429,2.178571428571429,-0.8214285714285712,1.1785714285714288,-0.8214285714285712,0.17857142857142883,-0.8214285714285712
298,S,i-,Bunny,4_R,2,0.5033112582781457,0.5333333333333333,0.4666666666666667,0.0,0.4870967741935484,0.544,3,45.333333333333336,10,10,10,10,4,3,9,2.178571428571429,2.178571428571429,2.178571428571429,2.178571428571429,-3.821428571428571,-4.821428571428571,1.1785714285714288
299,S,i+,Green,1_1D,1,0.7291666666666666,0.4,0.9333333333333333,0.5333333333333333,0.15483870967741936,0.132,2,16.5,9,5,2,3,8,10,3,2.821428571428571,-1.1785714285714288,-4.178571428571429,-3.178571428571429,1.8214285714285712,3.821428571428571,-3.178571428571429
299,S,i+,Squid,2_I1D,4,0.84375,0.8666666666666667,0.8666666666666667,0.0,0.1032258064516129,0.068,1,17.0,3,5,2,3,9,10,2,-3.178571428571429,-1.1785714285714288,-4.178571428571429,-3.178571428571429,2.821428571428571,3.821428571428571,-4.178571428571429
299,S,i+,Bear,3_2D,3,0.6153846153846154,0.26666666666666666,0.7333333333333333,0.4666666666666666,0.16774193548387098,0.148,1,37.0,8,7,7,8,5,4,7,1.8214285714285712,0.8214285714285712,0.8214285714285712,1.8214285714285712,-1.1785714285714288,-2.178571428571429,0.8214285714285712
299,S,i+,Bunny,4_R,2,0.5056179775280899,0.6,0.5333333333333333,0.0,0.5741935483870968,0.652,3,54.333333333333336,8,8,10,10,4,4,9,1.8214285714285712,1.8214285714285712,3.821428571428571,3.821428571428571,-2.178571428571429,-2.178571428571429,2.821428571428571
300,S,i-,Bear,1_1D,2,0.8518518518518519,0.8666666666666667,0.8666666666666667,0.0,0.08709677419354839,0.048,2,6.0,2,6,1,1,10,10,1,-3.6071428571428568,0.39285714285714324,-4.607142857142857,-4.607142857142857,4.392857142857143,4.392857142857143,-4.607142857142857
300,S,i-,Bunny,2_I1D,1,0.6461538461538462,0.7333333333333333,0.9333333333333333,0.20000000000000007,0.20967741935483872,0.2,2,25.0,7,5,6,3,7,10,10,1.3928571428571432,-0.6071428571428568,0.39285714285714324,-2.6071428571428568,1.3928571428571432,4.392857142857143,4.392857142857143
300,S,i-,Green,3_2D,3,0.7450980392156863,0.6,0.8666666666666667,0.2666666666666667,0.16451612903225807,0.144,3,12.0,10,1,7,5,2,5,5,4.392857142857143,-4.607142857142857,1.3928571428571432,-0.6071428571428568,-3.6071428571428568,-0.6071428571428568,-0.6071428571428568
300,S,i-,Squid,4_R,4,0.5389221556886228,0.4666666666666667,0.6666666666666666,0.19999999999999996,0.5387096774193548,0.608,2,76.0,10,10,10,10,1,1,1,4.392857142857143,4.392857142857143,4.392857142857143,4.392857142857143,-4.607142857142857,-4.607142857142857,-4.607142857142857
301,S,i-,Squid,1_1D,4,0.96,1.0,0.9333333333333333,0.0,0.08064516129032258,0.04,1,10.0,1,2,1,1,10,10,1,-4.357142857142857,-3.3571428571428568,-4.357142857142857,-4.357142857142857,4.642857142857143,4.642857142857143,-4.357142857142857
301,S,i-,Bear,2_I1D,2,0.9,0.9333333333333333,0.8666666666666667,0.0,0.0967741935483871,0.06,1,15.0,2,2,1,1,10,10,1,-3.3571428571428568,-3.3571428571428568,-4.357142857142857,-4.357142857142857,4.642857142857143,4.642857142857143,-4.357142857142857
301,S,i-,Green,3_2D,3,0.8260869565217391,0.7333333333333333,0.8,0.06666666666666676,0.3709677419354839,0.4,2,50.0,10,3,7,7,8,10,1,4.642857142857143,-2.3571428571428568,1.6428571428571432,1.6428571428571432,2.6428571428571432,4.642857142857143,-4.357142857142857
301,S,i-,Bunny,4_R,1,0.5214285714285715,0.6,0.5333333333333333,0.0,0.45161290322580644,0.5,2,62.5,10,9,10,10,2,3,7,4.642857142857143,3.6428571428571432,4.642857142857143,4.642857142857143,-3.3571428571428568,-2.3571428571428568,1.6428571428571432
302,S,i+,Squid,1_1D,3,0.75,0.6666666666666666,0.8666666666666667,0.20000000000000007,0.06451612903225806,0.02,1,5.0,6,5,1,1,10,10,1,0.17857142857142883,-0.8214285714285712,-4.821428571428571,-4.821428571428571,4.178571428571429,4.178571428571429,-4.821428571428571
302,S,i+,Green,2_I1D,4,0.7674418604651163,0.7333333333333333,0.8666666666666667,0.13333333333333341,0.13870967741935483,0.112,1,28.0,7,6,1,3,10,10,1,1.1785714285714288,0.17857142857142883,-4.821428571428571,-2.821428571428571,4.178571428571429,4.178571428571429,-4.821428571428571
302,S,i+,Bunny,3_2D,1,0.6373626373626373,0.6666666666666666,0.6666666666666666,0.0,0.29354838709677417,0.304,3,25.333333333333332,6,6,4,5,8,9,3,0.17857142857142883,0.17857142857142883,-1.8214285714285712,-0.8214285714285712,2.178571428571429,3.178571428571429,-2.821428571428571
302,S,i+,Bear,4_R,2,0.46153846153846156,0.4,0.6,0.19999999999999996,0.5032258064516129,0.564,3,47.0,8,8,8,8,5,5,8,2.178571428571429,2.178571428571429,2.178571428571429,2.178571428571429,-0.8214285714285712,-0.8214285714285712,2.178571428571429
303,S,i+,Bear,1_1D,4,0.9130434782608695,0.8666666666666667,0.9333333333333333,0.06666666666666665,0.07419354838709677,0.032,1,8.0,10,3,2,1,10,10,1,3.4642857142857144,-3.5357142857142856,-4.535714285714286,-5.535714285714286,3.4642857142857144,3.4642857142857144,-5.535714285714286
303,S,i+,Green,2_I1D,1,0.8245614035087719,0.7333333333333333,0.8,0.06666666666666676,0.18387096774193548,0.168,1,42.0,9,4,2,3,10,10,1,2.4642857142857144,-2.5357142857142856,-4.535714285714286,-3.5357142857142856,3.4642857142857144,3.4642857142857144,-5.535714285714286
303,S,i+,Squid,3_2D,2,0.5887096774193549,0.5333333333333333,0.8,0.2666666666666667,0.4,0.436,2,54.5,5,9,9,9,4,8,10,-1.5357142857142856,2.4642857142857144,2.4642857142857144,2.4642857142857144,-2.5357142857142856,1.4642857142857144,3.4642857142857144
303,S,i+,Bunny,4_R,3,0.5,0.4666666666666667,0.6,0.1333333333333333,0.3419354838709677,0.364,2,45.5,7,10,10,7,2,7,10,0.4642857142857144,3.4642857142857144,3.4642857142857144,0.4642857142857144,-4.535714285714286,0.4642857142857144,3.4642857142857144
304,S,i+,Green,1_1D,4,0.8,0.7333333333333333,0.9333333333333333,0.20000000000000007,0.08064516129032258,0.04,1,10.0,7,1,1,1,10,10,1,1.5357142857142856,-4.464285714285714,-4.464285714285714,-4.464285714285714,4.535714285714286,4.535714285714286,-4.464285714285714
304,S,i+,Squid,2_I1D,3,0.7307692307692307,0.6666666666666666,0.8666666666666667,0.20000000000000007,0.08387096774193549,0.044,1,11.0,7,2,1,1,10,10,1,1.5357142857142856,-3.4642857142857144,-4.464285714285714,-4.464285714285714,4.535714285714286,4.535714285714286,-4.464285714285714
304,S,i+,Bunny,3_2D,2,0.65,0.6,0.6,0.0,0.12903225806451613,0.1,1,25.0,10,5,7,6,3,4,8,4.535714285714286,-0.4642857142857144,1.5357142857142856,0.5357142857142856,-2.4642857142857144,-1.4642857142857144,2.5357142857142856
304,S,i+,Bear,4_R,1,0.4977168949771689,0.6666666666666666,0.4666666666666667,0.0,0.7064516129032258,0.816,2,102.0,4,10,10,10,2,1,10,-1.4642857142857144,4.535714285714286,4.535714285714286,4.535714285714286,-3.4642857142857144,-4.464285714285714,4.535714285714286
305,S,i+,Green,1_1D,4,0.8695652173913043,0.8,1.0,0.19999999999999996,0.07419354838709677,0.032,1,8.0,2,6,2,2,10,10,2,-3.8571428571428568,0.14285714285714324,-3.8571428571428568,-3.8571428571428568,4.142857142857143,4.142857142857143,-3.8571428571428568
305,S,i+,Bear,2_I1D,2,0.7954545454545454,0.8666666666666667,0.7333333333333333,0.0,0.14193548387096774,0.116,1,29.0,2,6,5,8,7,7,5,-3.8571428571428568,0.14285714285714324,-0.8571428571428568,2.1428571428571432,1.1428571428571432,1.1428571428571432,-0.8571428571428568
305,S,i+,Squid,3_2D,3,0.6923076923076923,0.5333333333333333,0.8,0.2666666666666667,0.3774193548387097,0.408,2,51.0,7,5,8,6,7,8,5,1.1428571428571432,-0.8571428571428568,2.1428571428571432,0.14285714285714324,1.1428571428571432,2.1428571428571432,-0.8571428571428568
305,S,i+,Bunny,4_R,1,0.5396825396825397,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4064516129032258,0.444,2,55.5,10,4,10,9,2,2,7,4.142857142857143,-1.8571428571428568,4.142857142857143,3.1428571428571432,-3.8571428571428568,-3.8571428571428568,1.1428571428571432
306,S,i+,Bunny,1_1D,3,0.8372093023255814,0.7333333333333333,0.9333333333333333,0.20000000000000007,0.13870967741935483,0.112,2,14.0,2,3,1,1,10,10,1,-2.928571428571429,-1.9285714285714288,-3.928571428571429,-3.928571428571429,5.071428571428571,5.071428571428571,-3.928571428571429
306,S,i+,Bear,2_I1D,1,0.8888888888888888,0.8666666666666667,1.0,0.1333333333333333,0.11612903225806452,0.084,2,10.5,2,3,1,1,10,10,1,-2.928571428571429,-1.9285714285714288,-3.928571428571429,-3.928571428571429,5.071428571428571,5.071428571428571,-3.928571428571429
306,S,i+,Squid,3_2D,2,0.768595041322314,0.6,1.0,0.4,0.3903225806451613,0.424,2,53.0,6,3,4,4,2,10,1,1.0714285714285712,-1.9285714285714288,-0.9285714285714288,-0.9285714285714288,-2.928571428571429,5.071428571428571,-3.928571428571429
306,S,i+,Green,4_R,4,0.5,0.4,0.5333333333333333,0.1333333333333333,0.3548387096774194,0.38,2,47.5,10,8,10,10,8,1,5,5.071428571428571,3.071428571428571,5.071428571428571,5.071428571428571,3.071428571428571,-3.928571428571429,0.07142857142857117
307,S,i+,Squid,1_1D,2,0.9242424242424242,0.7333333333333333,1.0,0.2666666666666667,0.2129032258064516,0.204,2,25.5,3,2,1,5,10,10,1,-2.2142857142857144,-3.2142857142857144,-4.214285714285714,-0.2142857142857144,4.785714285714286,4.785714285714286,-4.214285714285714
307,S,i+,Bunny,2_I1D,4,0.94,0.8666666666666667,0.9333333333333333,0.06666666666666665,0.16129032258064516,0.14,2,17.5,2,2,1,6,10,10,1,-3.2142857142857144,-3.2142857142857144,-4.214285714285714,0.7857142857142856,4.785714285714286,4.785714285714286,-4.214285714285714
307,S,i+,Bear,3_2D,3,0.7192982456140351,0.6666666666666666,0.8666666666666667,0.20000000000000007,0.36774193548387096,0.396,2,49.5,9,7,9,5,5,4,6,3.7857142857142856,1.7857142857142856,3.7857142857142856,-0.2142857142857144,-0.2142857142857144,-1.2142857142857144,0.7857142857142856
307,S,i+,Green,4_R,1,0.55,0.4,0.6666666666666666,0.2666666666666666,0.25806451612903225,0.26,1,65.0,10,8,10,6,1,1,1,4.785714285714286,2.7857142857142856,4.785714285714286,0.7857142857142856,-4.214285714285714,-4.214285714285714,-4.214285714285714
308,S,i+,Squid,1_1D,1,0.9565217391304348,0.9333333333333333,1.0,0.06666666666666665,0.3709677419354839,0.4,2,50.0,5,6,1,8,10,10,3,-1.3928571428571432,-0.39285714285714324,-5.392857142857143,1.6071428571428568,3.6071428571428568,3.6071428571428568,-3.3928571428571432
308,S,i+,Green,2_I1D,2,0.8,0.6,0.8,0.20000000000000007,0.25806451612903225,0.26,1,65.0,9,6,5,7,8,10,5,2.6071428571428568,-0.39285714285714324,-1.3928571428571432,0.6071428571428568,1.6071428571428568,3.6071428571428568,-1.3928571428571432
308,S,i+,Bunny,3_2D,3,0.6486486486486487,0.6,0.7333333333333333,0.1333333333333333,0.23870967741935484,0.236,2,29.5,9,6,8,6,5,4,10,2.6071428571428568,-0.39285714285714324,1.6071428571428568,-0.39285714285714324,-1.3928571428571432,-2.3928571428571432,3.6071428571428568
308,S,i+,Bear,4_R,4,0.43902439024390244,0.4666666666666667,0.3333333333333333,0.0,0.13225806451612904,0.104,2,13.0,9,6,8,3,1,1,10,2.6071428571428568,-0.39285714285714324,1.6071428571428568,-3.3928571428571432,-5.392857142857143,-5.392857142857143,3.6071428571428568
309,S,i-,Bunny,1_1D,2,0.8529411764705882,0.5333333333333333,0.9333333333333333,0.4,0.21935483870967742,0.212,4,13.25,3,2,1,1,10,10,1,-2.6071428571428568,-3.6071428571428568,-4.607142857142857,-4.607142857142857,4.392857142857143,4.392857142857143,-4.607142857142857
309,S,i-,Bear,2_I1D,4,0.8717948717948718,0.7333333333333333,0.9333333333333333,0.20000000000000007,0.12580645161290321,0.096,3,8.0,2,2,1,1,10,10,1,-3.6071428571428568,-3.6071428571428568,-4.607142857142857,-4.607142857142857,4.392857142857143,4.392857142857143,-4.607142857142857
309,S,i-,Squid,3_2D,3,0.5700934579439252,0.4666666666666667,0.7333333333333333,0.2666666666666666,0.34516129032258064,0.368,5,18.4,7,9,10,10,1,5,8,1.3928571428571432,3.3928571428571432,4.392857142857143,4.392857142857143,-4.607142857142857,-0.6071428571428568,2.3928571428571432
309,S,i-,Green,4_R,1,0.59375,0.5333333333333333,0.6666666666666666,0.1333333333333333,0.3096774193548387,0.324,4,20.25,10,9,8,10,2,5,8,4.392857142857143,3.3928571428571432,2.3928571428571432,4.392857142857143,-3.6071428571428568,-0.6071428571428568,2.3928571428571432
310,S,i+,Bunny,1_1D,1,0.5625,0.26666666666666666,0.8666666666666667,0.6000000000000001,0.1032258064516129,0.068,1,17.0,7,3,1,1,10,10,1,1.0714285714285712,-2.928571428571429,-4.928571428571429,-4.928571428571429,4.071428571428571,4.071428571428571,-4.928571428571429
310,S,i+,Bear,2_I1D,4,0.7804878048780488,0.6666666666666666,0.9333333333333333,0.2666666666666667,0.13225806451612904,0.104,1,26.0,10,4,4,4,10,10,1,4.071428571428571,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,4.071428571428571,4.071428571428571,-4.928571428571429
310,S,i+,Green,3_2D,2,0.7346938775510204,0.7333333333333333,0.8,0.06666666666666676,0.15806451612903225,0.136,1,34.0,10,6,1,1,6,10,4,4.071428571428571,0.07142857142857117,-4.928571428571429,-4.928571428571429,0.07142857142857117,4.071428571428571,-1.9285714285714288
310,S,i+,Squid,4_R,3,0.4521276595744681,0.4,0.6,0.19999999999999996,0.6064516129032258,0.692,2,86.5,10,10,10,10,1,1,10,4.071428571428571,4.071428571428571,4.071428571428571,4.071428571428571,-4.928571428571429,-4.928571428571429,4.071428571428571
311,S,i+,Squid,1_1D,1,0.8421052631578947,0.8,0.8666666666666667,0.06666666666666665,0.06129032258064516,0.016,2,2.0,2,2,1,1,10,10,2,-4.571428571428571,-4.571428571428571,-5.571428571428571,-5.571428571428571,3.428571428571429,3.428571428571429,-4.571428571428571
311,S,i+,Bunny,2_I1D,2,0.8421052631578947,0.7333333333333333,0.9333333333333333,0.20000000000000007,0.12258064516129032,0.092,3,7.666666666666667,9,4,3,4,9,10,2,2.428571428571429,-2.571428571428571,-3.571428571428571,-2.571428571428571,2.428571428571429,3.428571428571429,-4.571428571428571
311,S,i+,Bear,3_2D,4,0.7777777777777778,0.6666666666666666,0.8,0.13333333333333341,0.26129032258064516,0.264,2,33.0,10,10,8,8,7,8,9,3.428571428571429,3.428571428571429,1.4285714285714288,1.4285714285714288,0.4285714285714288,1.4285714285714288,2.428571428571429
311,S,i+,Green,4_R,3,0.5348837209302325,0.4666666666666667,0.5333333333333333,0.06666666666666665,0.5548387096774193,0.628,3,52.333333333333336,10,10,10,10,1,5,9,3.428571428571429,3.428571428571429,3.428571428571429,3.428571428571429,-5.571428571428571,-1.5714285714285712,2.428571428571429
312,S,i+,Squid,1_1D,3,0.7272727272727273,0.6666666666666666,0.8666666666666667,0.20000000000000007,0.07096774193548387,0.028,1,7.0,5,3,3,2,10,10,10,-2.0,-4.0,-4.0,-5.0,3.0,3.0,3.0
312,S,i+,Bear,2_I1D,2,0.7857142857142857,0.8666666666666667,0.7333333333333333,0.0,0.09032258064516129,0.052,1,13.0,2,6,7,6,8,10,10,-5.0,-1.0,0.0,-1.0,1.0,3.0,3.0
312,S,i+,Green,3_2D,1,0.6428571428571429,0.8,0.5333333333333333,0.0,0.09032258064516129,0.052,1,13.0,1,6,4,7,8,10,10,-6.0,-1.0,-3.0,0.0,1.0,3.0,3.0
312,S,i+,Bunny,4_R,4,0.47413793103448276,0.2,0.4666666666666667,0.26666666666666666,0.7483870967741936,0.868,2,108.5,10,10,10,10,6,9,3,3.0,3.0,3.0,3.0,-1.0,2.0,-4.0
313,S,i+,Bear,1_1D,3,0.8962264150943396,0.9333333333333333,0.8,0.0,0.3419354838709677,0.364,10,9.1,8,10,3,10,10,10,3,0.9642857142857144,2.9642857142857144,-4.035714285714286,2.9642857142857144,2.9642857142857144,2.9642857142857144,-4.035714285714286
313,S,i+,Bunny,2_I1D,2,0.5972222222222222,0.6666666666666666,0.8,0.13333333333333341,0.23225806451612904,0.228,9,6.333333333333333,7,7,9,8,7,6,9,-0.03571428571428559,-0.03571428571428559,1.9642857142857144,0.9642857142857144,-0.03571428571428559,-1.0357142857142856,1.9642857142857144
313,S,i+,Green,3_2D,1,0.6081081081081081,0.8666666666666667,0.4,0.0,0.23870967741935484,0.236,10,5.9,6,8,5,8,9,8,5,-1.0357142857142856,0.9642857142857144,-2.0357142857142856,0.9642857142857144,1.9642857142857144,0.9642857142857144,-2.0357142857142856
313,S,i+,Squid,4_R,4,0.603448275862069,0.6,0.7333333333333333,0.1333333333333333,0.1870967741935484,0.172,5,8.6,10,4,10,2,2,3,10,2.9642857142857144,-3.0357142857142856,2.9642857142857144,-5.035714285714286,-5.035714285714286,-4.035714285714286,2.9642857142857144
314,S,i+,Green,1_1D,3,0.9264705882352942,0.8666666666666667,1.0,0.1333333333333333,0.21935483870967742,0.212,1,53.0,6,4,3,3,10,10,2,-0.2857142857142856,-2.2857142857142856,-3.2857142857142856,-3.2857142857142856,3.7142857142857144,3.7142857142857144,-4.285714285714286
314,S,i+,Bear,2_I1D,4,0.90625,0.8666666666666667,0.9333333333333333,0.06666666666666665,0.2064516129032258,0.196,1,49.0,10,2,2,4,10,10,1,3.7142857142857144,-4.285714285714286,-4.285714285714286,-2.2857142857142856,3.7142857142857144,3.7142857142857144,-5.285714285714286
314,S,i+,Squid,3_2D,2,0.6666666666666666,0.4666666666666667,0.7333333333333333,0.2666666666666666,0.22258064516129034,0.216,1,54.0,10,6,7,6,8,9,3,3.7142857142857144,-0.2857142857142856,0.7142857142857144,-0.2857142857142856,1.7142857142857144,2.7142857142857144,-3.2857142857142856
314,S,i+,Bunny,4_R,1,0.5229357798165137,0.7333333333333333,0.4,0.0,0.35161290322580646,0.376,1,94.0,10,10,9,9,1,4,7,3.7142857142857144,3.7142857142857144,2.7142857142857144,2.7142857142857144,-5.285714285714286,-2.2857142857142856,0.7142857142857144
315,S,i-,Green,1_1D,1,0.7567567567567568,0.5333333333333333,1.0,0.4666666666666667,0.11935483870967742,0.088,1,22.0,10,4,1,2,10,10,1,3.7142857142857144,-2.2857142857142856,-5.285714285714286,-4.285714285714286,3.7142857142857144,3.7142857142857144,-5.285714285714286
315,S,i-,Bear,2_I1D,3,0.75,0.6666666666666666,0.8,0.13333333333333341,0.16774193548387098,0.148,1,37.0,10,6,5,4,8,10,1,3.7142857142857144,-0.2857142857142856,-1.2857142857142856,-2.2857142857142856,1.7142857142857144,3.7142857142857144,-5.285714285714286
315,S,i-,Squid,3_2D,4,0.625,0.6,0.9333333333333333,0.33333333333333337,0.33548387096774196,0.356,3,29.666666666666668,10,7,8,7,8,10,1,3.7142857142857144,0.7142857142857144,1.7142857142857144,0.7142857142857144,1.7142857142857144,3.7142857142857144,-5.285714285714286
315,S,i-,Bunny,4_R,2,0.49572649572649574,0.4,0.4666666666666667,0.06666666666666665,0.3774193548387097,0.408,3,34.0,10,9,10,9,1,3,1,3.7142857142857144,2.7142857142857144,3.7142857142857144,2.7142857142857144,-5.285714285714286,-3.2857142857142856,-5.285714285714286
