"","sid","grp","trial","blkt","current","nxt","tord:1","tord:2","tord:3","tord:4","pct:1","pct:2","pct:3","pct:4","pc:1","pc:2","pc:3","pc:4","pcr:1","pcr:2","pcr:3","pcr:4","pval:1","pval:2","pval:3","pval:4","relt:1","relt:2","relt:3","relt:4","sc:1","sc:2","sc:3","sc:4","scsq:1","scsq:2","scsq:3","scsq:4","currentd:1","currentd:2","currentd:3","currentd:4","lrn:1","lrn:2","lrn:3","lrn:4","int:1","int:2","int:3","int:4","comp:1","comp:2","comp:3","comp:4","time:1","time:2","time:3","time:4","prog:1","prog:2","prog:3","prog:4","rule:1","rule:2","rule:3","rule:4","lrn2:1","lrn2:2","lrn2:3","lrn2:4"
"62775",250,1,131,8,"1","2",1,3,4,2,0.533333333333333,0.666666666666667,0.533333333333333,0.4,0.695652173913043,0.666666666666667,0.533333333333333,0.525641025641026,1,1,0.4,0.6,0.0292249917984009,0.091644287109375,0.196380615234375,0.0813776575133872,0.175572519083969,0.122137404580153,0.114503816793893,0.587786259541985,0,0.0289855072463768,0.16231884057971,0.170011148272018,0,0.000840159630329764,0.0263474060071414,0.02890379053677,1,0,0,0,1,1,1,1,0.125,0,0.625,1,0,0.111111111111111,0.666666666666667,1,0,0,0.5,1,1,1,0.6,0,1,1,0.571428571428571,0,0,0,0.428571428571429,1
"62779",250,1,135,4,"2","3",1,3,4,2,0.533333333333333,0.666666666666667,0.533333333333333,0.4,0.695652173913043,0.736842105263158,0.533333333333333,0.525641025641026,1,1,0.4,0.6,0.0292249917984009,0.0221786499023438,0.196380615234375,0.0813776575133872,0.17037037037037,0.140740740740741,0.118518518518519,0.57037037037037,0.0411899313501144,0,0.203508771929825,0.211201079622132,0.00169661044462714,0,0.0414158202523853,0.0446058960335542,0,1,0,0,1,1,1,1,0.125,0,0.625,1,0,0.111111111111111,0.666666666666667,1,0,0,0.5,1,1,1,0.6,0,1,1,0.571428571428571,0,0,0,0.428571428571429,1
"62799",250,1,155,20,"3","4",1,3,4,2,0.533333333333333,0.666666666666667,0.533333333333333,0.4,0.695652173913043,0.736842105263158,0.685714285714286,0.525641025641026,1,1,1,0.6,0.0292249917984009,0.0221786499023438,0.0121428718557581,0.0813776575133872,0.148387096774194,0.12258064516129,0.225806451612903,0.503225806451613,0.0411899313501144,0,0.0511278195488721,0.211201079622132,0.00169661044462714,0,0.00261405393182203,0.0446058960335542,0,0,1,0,1,1,1,1,0.125,0,0.625,1,0,0.111111111111111,0.666666666666667,1,0,0,0.5,1,1,1,0.6,0,1,1,0.571428571428571,0,0,0,0.428571428571429,1
"62990",251,1,96,36,"4","2",3,1,2,4,0.733333333333333,0.933333333333333,0.533333333333333,0.466666666666667,0.733333333333333,0.933333333333333,0.533333333333333,0.470588235294118,1,0.8,0.4,0.2,0.041656494140625,0.000457763671875,0.196380615234375,0.101959291410614,0.15625,0.166666666666667,0.15625,0.520833333333333,0,-0.2,0.2,0.262745098039216,0,0.04,0.04,0.069034986543637,0,0,0,1,1,0,1,1,1,1,0,0.444444444444444,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"63008",251,1,114,18,"2","4",3,1,2,4,0.733333333333333,0.933333333333333,0.533333333333333,0.466666666666667,0.733333333333333,0.818181818181818,0.533333333333333,0.470588235294118,1,0.8,0.4,0.2,0.041656494140625,0.000128937885165215,0.196380615234375,0.101959291410614,0.131578947368421,0.289473684210526,0.131578947368421,0.447368421052632,0,-0.084848484848485,0.2,0.262745098039216,0,0.00719926538108358,0.04,0.069034986543637,0,1,0,0,1,0,1,1,1,1,0,0.444444444444444,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"63021",251,1,127,13,"4","1",3,1,2,4,0.733333333333333,0.933333333333333,0.533333333333333,0.466666666666667,0.733333333333333,0.818181818181818,0.533333333333333,0.453125,1,0.8,0.4,0.6,0.041656494140625,0.000128937885165215,0.196380615234375,0.0752879906172522,0.125984251968504,0.259842519685039,0.118110236220472,0.496062992125984,0,-0.084848484848485,0.2,0.280208333333333,0,0.00719926538108358,0.04,0.0785167100694444,0,0,0,1,1,0,1,1,1,1,0,0.444444444444444,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"63034",251,1,140,13,"1","3",3,1,2,4,0.733333333333333,0.933333333333333,0.533333333333333,0.466666666666667,0.857142857142857,0.818181818181818,0.533333333333333,0.453125,1,0.8,0.4,0.6,7.62753188610077e-05,0.000128937885165215,0.196380615234375,0.0752879906172522,0.2,0.235714285714286,0.114285714285714,0.45,-0.323809523809524,-0.284848484848485,0,0.0802083333333333,0.104852607709751,0.0811386593204775,0,0.00643337673611111,1,0,0,0,1,0,1,1,1,1,0,0.444444444444444,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"63065",251,1,171,31,"3","4",3,1,2,4,0.733333333333333,0.933333333333333,0.533333333333333,0.466666666666667,0.857142857142857,0.818181818181818,0.565217391304348,0.453125,1,0.8,0.8,0.6,7.62753188610077e-05,0.000128937885165215,0.0796977844735522,0.0752879906172522,0.16374269005848,0.192982456140351,0.269005847953216,0.374269005847953,-0.291925465838509,-0.25296442687747,0,0.112092391304348,0.0852204776050307,0.0639910012654471,0,0.012564704188327,0,0,1,0,1,0,1,1,1,1,0,0.444444444444444,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"63085",251,1,191,20,"4","2",3,1,2,4,0.733333333333333,0.933333333333333,0.533333333333333,0.466666666666667,0.857142857142857,0.818181818181818,0.565217391304348,0.476190476190476,1,0.8,0.8,0.8,7.62753188610077e-05,0.000128937885165215,0.0796977844735522,0.0789986956919897,0.146596858638743,0.178010471204188,0.240837696335079,0.43455497382199,-0.291925465838509,-0.25296442687747,0,0.0890269151138716,0.0852204776050307,0.0639910012654471,0,0.0079257916146925,0,0,0,1,1,0,1,1,1,1,0,0.444444444444444,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"63097",251,1,203,12,"2","1",3,1,2,4,0.733333333333333,0.933333333333333,0.533333333333333,0.466666666666667,0.857142857142857,0.866666666666667,0.565217391304348,0.476190476190476,1,1,0.8,0.8,7.62753188610077e-05,2.31496528613206e-07,0.0796977844735522,0.0789986956919897,0.142857142857143,0.221674876847291,0.226600985221675,0.408866995073892,-0.291925465838509,-0.301449275362319,0,0.0890269151138716,0.0852204776050307,0.0908716656164672,0,0.0079257916146925,0,1,0,0,1,0,1,1,1,1,0,0.444444444444444,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"63106",251,1,212,9,"1","3",3,1,2,4,0.733333333333333,0.933333333333333,0.533333333333333,0.466666666666667,0.891891891891892,0.866666666666667,0.565217391304348,0.476190476190476,1,1,0.8,0.8,4.80540620628744e-07,2.31496528613206e-07,0.0796977844735522,0.0789986956919897,0.174528301886792,0.212264150943396,0.221698113207547,0.391509433962264,-0.326674500587544,-0.301449275362319,0,0.0890269151138716,0.106716229334121,0.0908716656164672,0,0.0079257916146925,1,0,0,0,1,0,1,1,1,1,0,0.444444444444444,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"63140",251,1,246,34,"3","4",3,1,2,4,0.733333333333333,0.933333333333333,0.533333333333333,0.466666666666667,0.891891891891892,0.866666666666667,0.525,0.476190476190476,1,1,0.4,0.8,4.80540620628744e-07,2.31496528613206e-07,0.0805618413979647,0.0789986956919897,0.150406504065041,0.182926829268293,0.32520325203252,0.341463414634146,-0.366891891891892,-0.341666666666667,0,0.0488095238095239,0.134609660336012,0.116736111111111,0,0.00238236961451248,0,0,1,0,1,0,1,1,1,1,0,0.444444444444444,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"63174",251,1,280,34,"4","3",3,1,2,4,0.733333333333333,0.933333333333333,0.533333333333333,0.466666666666667,0.891891891891892,0.866666666666667,0.525,0.508474576271186,1,1,0.4,0.4,4.80540620628744e-07,2.31496528613206e-07,0.0805618413979647,0.0720741807680149,0.132142857142857,0.160714285714286,0.289285714285714,0.417857142857143,-0.366891891891892,-0.341666666666667,0,0.0165254237288136,0.134609660336012,0.116736111111111,0,0.000273089629416836,0,0,0,1,1,0,1,1,1,1,0,0.444444444444444,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"63219",252,1,75,15,"1","4",2,1,3,4,0.933333333333333,0.4,0.533333333333333,0.533333333333333,0.966666666666667,0.4,0.533333333333333,0.533333333333333,1,0.6,0.6,0.8,2.79396772384644e-08,0.152740478515625,0.196380615234375,0.196380615234375,0.386666666666667,0.2,0.2,0.213333333333333,-0.433333333333333,0.133333333333333,0,0,0.187777777777778,0.0177777777777778,0,0,1,0,0,0,1,0,0.4,0.2,1,0.75,0.25,0,0,0.333333333333333,0.666666666666667,1,0,0.428571428571429,0.857142857142857,1,1,0.75,0.5,0,1,0.875,0.625,0,0,0.222222222222222,1,1
"63245",252,1,101,26,"4","2",2,1,3,4,0.933333333333333,0.4,0.533333333333333,0.533333333333333,0.966666666666667,0.4,0.533333333333333,0.51219512195122,1,0.6,0.6,0,2.79396772384644e-08,0.152740478515625,0.196380615234375,0.122385671247685,0.287128712871287,0.158415841584158,0.148514851485149,0.405940594059406,-0.433333333333333,0.133333333333333,0,0.0211382113821138,0.187777777777778,0.0177777777777778,0,0.000446823980434926,0,0,0,1,1,0,0.4,0.2,1,0.75,0.25,0,0,0.333333333333333,0.666666666666667,1,0,0.428571428571429,0.857142857142857,1,1,0.75,0.5,0,1,0.875,0.625,0,0,0.222222222222222,1,1
"63265",252,1,121,20,"2","3",2,1,3,4,0.933333333333333,0.4,0.533333333333333,0.533333333333333,0.966666666666667,0.4,0.533333333333333,0.51219512195122,1,0.2,0.6,0,2.79396772384644e-08,0.0675197050441056,0.196380615234375,0.122385671247685,0.239669421487603,0.289256198347107,0.132231404958678,0.338842975206612,-0.433333333333333,0.133333333333333,0,0.0211382113821138,0.187777777777778,0.0177777777777778,0,0.000446823980434926,0,1,0,0,1,0,0.4,0.2,1,0.75,0.25,0,0,0.333333333333333,0.666666666666667,1,0,0.428571428571429,0.857142857142857,1,1,0.75,0.5,0,1,0.875,0.625,0,0,0.222222222222222,1,1
"63310",252,1,166,45,"3","4",2,1,3,4,0.933333333333333,0.4,0.533333333333333,0.533333333333333,0.966666666666667,0.4,0.6,0.51219512195122,1,0.2,0.8,0,2.79396772384644e-08,0.0675197050441056,0.0312704614651684,0.122385671247685,0.174698795180723,0.210843373493976,0.36144578313253,0.253012048192771,-0.366666666666667,0.2,0,0.0878048780487805,0.134444444444444,0.04,0,0.00770969660916121,0,0,1,0,1,0,0.4,0.2,1,0.75,0.25,0,0,0.333333333333333,0.666666666666667,1,0,0.428571428571429,0.857142857142857,1,1,0.75,0.5,0,1,0.875,0.625,0,0,0.222222222222222,1,1
"63329",252,1,185,19,"4","2",2,1,3,4,0.933333333333333,0.4,0.533333333333333,0.533333333333333,0.966666666666667,0.4,0.6,0.45,1,0.2,0.8,0.2,2.79396772384644e-08,0.0675197050441056,0.0312704614651684,0.0763319982431804,0.156756756756757,0.194594594594595,0.324324324324324,0.324324324324324,-0.366666666666667,0.2,0,0.15,0.134444444444444,0.04,0,0.0225,0,0,0,1,1,0,0.4,0.2,1,0.75,0.25,0,0,0.333333333333333,0.666666666666667,1,0,0.428571428571429,0.857142857142857,1,1,0.75,0.5,0,1,0.875,0.625,0,0,0.222222222222222,1,1
"63352",252,1,208,23,"2","3",2,1,3,4,0.933333333333333,0.4,0.533333333333333,0.533333333333333,0.966666666666667,0.586206896551724,0.6,0.45,1,1,0.8,0.2,2.79396772384644e-08,0.0445206570012568,0.0312704614651684,0.0763319982431804,0.139423076923077,0.278846153846154,0.293269230769231,0.288461538461538,-0.366666666666667,0.0137931034482759,0,0.15,0.134444444444444,0.00019024970273484,0,0.0225,0,1,0,0,1,0,0.4,0.2,1,0.75,0.25,0,0,0.333333333333333,0.666666666666667,1,0,0.428571428571429,0.857142857142857,1,1,0.75,0.5,0,1,0.875,0.625,0,0,0.222222222222222,1,1
"63411",252,1,267,59,"3","4",2,1,3,4,0.933333333333333,0.4,0.533333333333333,0.533333333333333,0.966666666666667,0.586206896551724,0.630252100840336,0.45,1,1,0.8,0.2,2.79396772384644e-08,0.0445206570012568,0.0012718387293333,0.0763319982431804,0.108614232209738,0.217228464419476,0.445692883895131,0.228464419475655,-0.380459770114943,0,-0.044045204288612,0.136206896551724,0.144749636675915,0,0.00193998002082557,0.0185523186682521,0,0,1,0,1,0,0.4,0.2,1,0.75,0.25,0,0,0.333333333333333,0.666666666666667,1,0,0.428571428571429,0.857142857142857,1,1,0.75,0.5,0,1,0.875,0.625,0,0,0.222222222222222,1,1
"63483",253,1,89,29,"2","4",4,2,1,3,0.933333333333333,0.733333333333333,0.733333333333333,0.466666666666667,0.933333333333333,0.840909090909091,0.733333333333333,0.466666666666667,0.8,1,0.4,0.6,0.000457763671875,2.17827209780808e-06,0.041656494140625,0.196380615234375,0.168539325842697,0.48314606741573,0.168539325842697,0.179775280898876,-0.2,-0.107575757575758,0,0.266666666666667,0.04,0.0115725436179982,0,0.0711111111111111,0,1,0,0,0,0.714285714285714,0.285714285714286,1,0,0.375,0.25,1,0,0.222222222222222,0.333333333333333,1,0,0.222222222222222,0,1,1,0.777777777777778,0.222222222222222,0,1,0.777777777777778,0.222222222222222,0,0,0.75,1,1
"63761",254,1,117,57,"1","2",2,1,4,3,0.733333333333333,0.6,0.6,0.533333333333333,0.736111111111111,0.6,0.6,0.533333333333333,0.8,0.4,1,0.4,2.49354557325333e-05,0.152740478515625,0.152740478515625,0.196380615234375,0.606837606837607,0.136752136752137,0.128205128205128,0.128205128205128,-0.136111111111111,0,0,0.0666666666666667,0.0185262345679013,0,0,0.00444444444444444,1,0,0,0,1,1,1,1,1,0.666666666666667,0,0,0,0.555555555555556,0.666666666666667,1,0,1,0.333333333333333,0.333333333333333,1,0.857142857142857,0,0,1,1,0.444444444444444,0,0,0,1,0.5
"63772",254,1,128,11,"2","3",2,1,4,3,0.733333333333333,0.6,0.6,0.533333333333333,0.736111111111111,0.5,0.6,0.533333333333333,0.8,0.4,1,0.4,2.49354557325333e-05,0.154981017112732,0.152740478515625,0.196380615234375,0.5546875,0.203125,0.125,0.1171875,-0.136111111111111,0.1,0,0.0666666666666667,0.0185262345679013,0.01,0,0.00444444444444444,0,1,0,0,1,1,1,1,1,0.666666666666667,0,0,0,0.555555555555556,0.666666666666667,1,0,1,0.333333333333333,0.333333333333333,1,0.857142857142857,0,0,1,1,0.444444444444444,0,0,0,1,0.5
"63790",254,1,146,18,"3","4",2,1,4,3,0.733333333333333,0.6,0.6,0.533333333333333,0.736111111111111,0.5,0.575757575757576,0.533333333333333,0.8,0.4,0.6,0.4,2.49354557325333e-05,0.154981017112732,0.095321936532855,0.196380615234375,0.486301369863014,0.178082191780822,0.226027397260274,0.10958904109589,-0.160353535353535,0.0757575757575758,0,0.0424242424242425,0.0257132563003775,0.00573921028466484,0,0.0017998163452709,0,0,1,0,1,1,1,1,1,0.666666666666667,0,0,0,0.555555555555556,0.666666666666667,1,0,1,0.333333333333333,0.333333333333333,1,0.857142857142857,0,0,1,1,0.444444444444444,0,0,0,1,0.5
"63819",254,1,175,29,"4","1",2,1,4,3,0.733333333333333,0.6,0.6,0.533333333333333,0.736111111111111,0.5,0.575757575757576,0.431818181818182,0.8,0.4,0.6,0.2,2.49354557325333e-05,0.154981017112732,0.095321936532855,0.0800827979251153,0.411428571428571,0.148571428571429,0.188571428571429,0.251428571428571,-0.160353535353535,0.0757575757575758,0,0.143939393939394,0.0257132563003775,0.00573921028466484,0,0.02071854912764,0,0,0,1,1,1,1,1,1,0.666666666666667,0,0,0,0.555555555555556,0.666666666666667,1,0,1,0.333333333333333,0.333333333333333,1,0.857142857142857,0,0,1,1,0.444444444444444,0,0,0,1,0.5
"64035",255,1,141,81,"3","4",1,4,2,3,0.466666666666667,0.733333333333333,0.533333333333333,0.333333333333333,0.466666666666667,0.733333333333333,0.65625,0.333333333333333,0.6,0.6,0.2,0.6,0.196380615234375,0.041656494140625,0.000727056993275907,0.091644287109375,0.106382978723404,0.106382978723404,0.673758865248227,0.113475177304965,0.266666666666667,0,0.0770833333333333,0.4,0.0711111111111111,0,0.00594184027777777,0.16,0,0,1,0,0.75,0,0.75,1,0.285714285714286,0.857142857142857,1,0,0,0.666666666666667,0.777777777777778,1,0.2,0.2,1,0,1,0.75,0.875,0,1,0.666666666666667,0.888888888888889,0,0,1,1,0.666666666666667
"64092",255,1,198,57,"4","2",1,4,2,3,0.466666666666667,0.733333333333333,0.533333333333333,0.333333333333333,0.466666666666667,0.733333333333333,0.65625,0.416666666666667,0.6,0.6,0.2,0.6,0.196380615234375,0.041656494140625,0.000727056993275907,0.0347934827493795,0.0757575757575758,0.0808080808080808,0.47979797979798,0.363636363636364,0.266666666666667,0,0.0770833333333333,0.316666666666667,0.0711111111111111,0,0.00594184027777777,0.100277777777778,0,0,0,1,0.75,0,0.75,1,0.285714285714286,0.857142857142857,1,0,0,0.666666666666667,0.777777777777778,1,0.2,0.2,1,0,1,0.75,0.875,0,1,0.666666666666667,0.888888888888889,0,0,1,1,0.666666666666667
"64145",255,1,251,53,"2","1",1,4,2,3,0.466666666666667,0.733333333333333,0.533333333333333,0.333333333333333,0.466666666666667,0.544117647058823,0.65625,0.416666666666667,0.6,0.8,0.2,0.6,0.196380615234375,0.0742436915611147,0.000727056993275907,0.0347934827493795,0.0637450199203187,0.270916334661355,0.378486055776892,0.286852589641434,0.0774509803921568,0,-0.112132352941177,0.127450980392157,0.00599865436370626,0,0.0125736645761246,0.0162437524029219,0,1,0,0,0.75,0,0.75,1,0.285714285714286,0.857142857142857,1,0,0,0.666666666666667,0.777777777777778,1,0.2,0.2,1,0,1,0.75,0.875,0,1,0.666666666666667,0.888888888888889,0,0,1,1,0.666666666666667
"64232",256,1,88,28,"4","3",2,4,3,1,0.866666666666667,0.666666666666667,0.533333333333333,0.466666666666667,0.866666666666667,0.666666666666667,0.533333333333333,0.395348837209302,1,1,0.6,0.2,0.003204345703125,0.091644287109375,0.196380615234375,0.0478816728852962,0.170454545454545,0.170454545454545,0.181818181818182,0.477272727272727,-0.2,0,0.133333333333333,0.271317829457364,0.04,0,0.0177777777777778,0.0736133645814554,0,0,0,1,0,0,0.875,1,0,0.5,1,1,0,0.111111111111111,0.888888888888889,1,0,0.111111111111111,1,1,1,1,0.25,0,1,1,0.111111111111111,0,0,0,1,1
"64264",256,1,120,32,"3","2",2,4,3,1,0.866666666666667,0.666666666666667,0.533333333333333,0.466666666666667,0.866666666666667,0.666666666666667,0.574468085106383,0.395348837209302,1,1,0.4,0.2,0.003204345703125,0.091644287109375,0.0693665901899436,0.0478816728852962,0.125,0.133333333333333,0.391666666666667,0.35,-0.2,0,0.0921985815602836,0.271317829457364,0.04,0,0.00850057844172827,0.0736133645814554,0,0,1,0,0,0,0.875,1,0,0.5,1,1,0,0.111111111111111,0.888888888888889,1,0,0.111111111111111,1,1,1,1,0.25,0,1,1,0.111111111111111,0,0,0,1,1
"64282",256,1,138,18,"2","1",2,4,3,1,0.866666666666667,0.666666666666667,0.533333333333333,0.466666666666667,0.866666666666667,0.787878787878788,0.574468085106383,0.395348837209302,1,1,0.4,0.2,0.003204345703125,0.000497331842780113,0.0693665901899436,0.0478816728852962,0.115942028985507,0.239130434782609,0.340579710144928,0.304347826086957,-0.292198581560284,-0.213410702772405,0,0.179119247897081,0.0853800110658417,0.0455441280578117,0,0.0320837049672159,0,1,0,0,0,0,0.875,1,0,0.5,1,1,0,0.111111111111111,0.888888888888889,1,0,0.111111111111111,1,1,1,1,0.25,0,1,1,0.111111111111111,0,0,0,1,1
"64297",256,1,153,15,"1","3",2,4,3,1,0.866666666666667,0.666666666666667,0.533333333333333,0.466666666666667,0.866666666666667,0.787878787878788,0.574468085106383,0.395348837209302,1,1,0.4,0.2,2.55228951573372e-05,0.000497331842780113,0.0693665901899436,0.0478816728852962,0.196078431372549,0.215686274509804,0.313725490196078,0.274509803921569,-0.292198581560284,-0.213410702772405,0,0.179119247897081,0.0853800110658417,0.0455441280578117,0,0.0320837049672159,1,0,0,0,0,0,0.875,1,0,0.5,1,1,0,0.111111111111111,0.888888888888889,1,0,0.111111111111111,1,1,1,1,0.25,0,1,1,0.111111111111111,0,0,0,1,1
"64409",256,1,265,112,"3","4",2,4,3,1,0.866666666666667,0.666666666666667,0.533333333333333,0.466666666666667,0.866666666666667,0.787878787878788,0.660377358490566,0.395348837209302,1,1,0.6,0.2,2.55228951573372e-05,0.000497331842780113,1.61533968395646e-05,0.0478816728852962,0.113207547169811,0.124528301886792,0.6,0.162264150943396,-0.471317829457364,-0.392529950669486,-0.265028521281264,0,0.222140496364401,0.154079762172589,0.0702401170925332,0,0,0,1,0,0,0,0.875,1,0,0.5,1,1,0,0.111111111111111,0.888888888888889,1,0,0.111111111111111,1,1,1,1,0.25,0,1,1,0.111111111111111,0,0,0,1,1
"64469",257,1,75,15,"2","3",4,2,1,3,0.466666666666667,0.933333333333333,0.6,0.6,0.466666666666667,0.866666666666667,0.6,0.6,0.6,0.8,0.8,0.4,0.196380615234375,2.55228951573372e-05,0.152740478515625,0.152740478515625,0.2,0.386666666666667,0.213333333333333,0.2,0.133333333333333,-0.266666666666667,0,0,0.0177777777777778,0.0711111111111111,0,0,0,1,0,0,0,1,1,0.428571428571429,0,0,0.222222222222222,1,0,0,0.555555555555556,1,0,0,0.25,1,1,1,0.555555555555556,0,1,1,0.555555555555556,0,0,0,1,0.333333333333333
"64475",257,1,81,6,"3","1",4,2,1,3,0.466666666666667,0.933333333333333,0.6,0.6,0.466666666666667,0.866666666666667,0.666666666666667,0.6,0.6,0.8,1,0.4,0.196380615234375,2.55228951573372e-05,0.0554466247558594,0.152740478515625,0.197530864197531,0.358024691358025,0.259259259259259,0.185185185185185,0.2,-0.2,0,0.0666666666666667,0.04,0.04,0,0.00444444444444444,0,0,1,0,0,1,1,0.428571428571429,0,0,0.222222222222222,1,0,0,0.555555555555556,1,0,0,0.25,1,1,1,0.555555555555556,0,1,1,0.555555555555556,0,0,0,1,0.333333333333333
"64487",257,1,93,12,"1","4",4,2,1,3,0.466666666666667,0.933333333333333,0.6,0.6,0.555555555555556,0.866666666666667,0.666666666666667,0.6,0.8,0.8,1,0.4,0.12951985001564,2.55228951573372e-05,0.0554466247558594,0.152740478515625,0.290322580645161,0.311827956989247,0.225806451612903,0.172043010752688,0.111111111111111,-0.2,0,0.0666666666666667,0.0123456790123457,0.04,0,0.00444444444444444,1,0,0,0,0,1,1,0.428571428571429,0,0,0.222222222222222,1,0,0,0.555555555555556,1,0,0,0.25,1,1,1,0.555555555555556,0,1,1,0.555555555555556,0,0,0,1,0.333333333333333
"64573",257,1,179,86,"4","3",4,2,1,3,0.466666666666667,0.933333333333333,0.6,0.6,0.555555555555556,0.866666666666667,0.666666666666667,0.534653465346535,0.8,0.8,1,0.6,0.12951985001564,2.55228951573372e-05,0.0554466247558594,0.062274449065639,0.150837988826816,0.162011173184358,0.122905027932961,0.564245810055866,0.111111111111111,-0.2,0,0.132013201320132,0.0123456790123457,0.04,0,0.0174274853227897,0,0,0,1,0,1,1,0.428571428571429,0,0,0.222222222222222,1,0,0,0.555555555555556,1,0,0,0.25,1,1,1,0.555555555555556,0,1,1,0.555555555555556,0,0,0,1,0.333333333333333
"64577",257,1,183,4,"3","1",4,2,1,3,0.466666666666667,0.933333333333333,0.6,0.6,0.555555555555556,0.866666666666667,0.68,0.534653465346535,0.8,0.8,0.75,0.6,0.12951985001564,2.55228951573372e-05,0.0322334468364716,0.062274449065639,0.153005464480874,0.158469945355191,0.136612021857924,0.551912568306011,0.124444444444444,-0.186666666666667,0,0.145346534653465,0.0154864197530864,0.0348444444444444,0,0.021125615135771,0,0,1,0,0,1,1,0.428571428571429,0,0,0.222222222222222,1,0,0,0.555555555555556,1,0,0,0.25,1,1,1,0.555555555555556,0,1,1,0.555555555555556,0,0,0,1,0.333333333333333
"64588",257,1,194,11,"1","2",4,2,1,3,0.466666666666667,0.933333333333333,0.6,0.6,0.605263157894737,0.866666666666667,0.68,0.534653465346535,1,0.8,0.75,0.6,0.0562842126237229,2.55228951573372e-05,0.0322334468364716,0.062274449065639,0.195876288659794,0.154639175257732,0.128865979381443,0.520618556701031,0.0747368421052632,-0.186666666666667,0,0.145346534653465,0.00558559556786704,0.0348444444444444,0,0.021125615135771,1,0,0,0,0,1,1,0.428571428571429,0,0,0.222222222222222,1,0,0,0.555555555555556,1,0,0,0.25,1,1,1,0.555555555555556,0,1,1,0.555555555555556,0,0,0,1,0.333333333333333
"64743",258,1,99,39,"4","3",2,4,3,1,0.733333333333333,0.866666666666667,0.8,0.333333333333333,0.733333333333333,0.866666666666667,0.8,0.37037037037037,1,0.8,0.6,0.6,0.041656494140625,0.003204345703125,0.013885498046875,0.0178405826966924,0.151515151515152,0.151515151515152,0.161616161616162,0.535353535353535,0.0666666666666668,-0.0666666666666667,0,0.42962962962963,0.00444444444444446,0.00444444444444444,0,0.184581618655693,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0.666666666666667,1,0,0.111111111111111,0.333333333333333,1,1,1,0.444444444444444,0,1,1,0.444444444444444,0,0,0,1,0.444444444444444
"64757",258,1,113,14,"3","2",2,4,3,1,0.733333333333333,0.866666666666667,0.8,0.333333333333333,0.733333333333333,0.866666666666667,0.689655172413793,0.37037037037037,1,0.8,0.6,0.6,0.041656494140625,0.003204345703125,0.0186544004827738,0.0178405826966924,0.132743362831858,0.141592920353982,0.256637168141593,0.469026548672566,0,-0.133333333333333,0.0436781609195401,0.362962962962963,0,0.0177777777777778,0.00190778174131324,0.131742112482853,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0.666666666666667,1,0,0.111111111111111,0.333333333333333,1,1,1,0.444444444444444,0,1,1,0.444444444444444,0,0,0,1,0.444444444444444
"64770",258,1,126,13,"2","1",2,4,3,1,0.733333333333333,0.866666666666667,0.8,0.333333333333333,0.733333333333333,0.892857142857143,0.689655172413793,0.37037037037037,1,0.8,0.6,0.6,0.041656494140625,1.22040510177612e-05,0.0186544004827738,0.0178405826966924,0.126984126984127,0.222222222222222,0.23015873015873,0.420634920634921,0,-0.15952380952381,0.0436781609195401,0.362962962962963,0,0.0254478458049887,0.00190778174131324,0.131742112482853,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0.666666666666667,1,0,0.111111111111111,0.333333333333333,1,1,1,0.444444444444444,0,1,1,0.444444444444444,0,0,0,1,0.444444444444444
"64782",258,1,138,12,"1","4",2,4,3,1,0.733333333333333,0.866666666666667,0.8,0.333333333333333,0.851851851851852,0.892857142857143,0.689655172413793,0.37037037037037,1,0.8,0.6,0.6,0.000130757689476013,1.22040510177612e-05,0.0186544004827738,0.0178405826966924,0.195652173913043,0.202898550724638,0.210144927536232,0.391304347826087,-0.162196679438059,-0.20320197044335,0,0.319284802043423,0.0263077628207324,0.04129104079206,0,0.101942784815908,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.666666666666667,1,0,0.111111111111111,0.333333333333333,1,1,1,0.444444444444444,0,1,1,0.444444444444444,0,0,0,1,0.444444444444444
